Time,Channel A
(s),(V)

-0.99678005,1.70995200
-0.99676005,1.70995200
-0.99674005,1.70995200
-0.99672005,1.66493700
-0.99670005,1.66493700
-0.99668005,1.70995200
-0.99666005,1.75496700
-0.99664005,1.75496700
-0.99662005,1.70995200
-0.99660005,1.70995200
-0.99658005,1.70995200
-0.99656005,1.70995200
-0.99654005,1.75496700
-0.99652005,1.70995200
-0.99650005,1.70995200
-0.99648005,1.70995200
-0.99646005,1.70995200
-0.99644005,1.66493700
-0.99642005,1.70995200
-0.99640005,1.66493700
-0.99638005,1.75496700
-0.99636005,1.70995200
-0.99634005,1.70995200
-0.99632005,1.70995200
-0.99630005,1.70995200
-0.99628005,1.70995200
-0.99626005,1.70995200
-0.99624005,1.66493700
-0.99622005,1.70995200
-0.99620005,1.70995200
-0.99618005,1.66493700
-0.99616005,1.70995200
-0.99614005,1.70995200
-0.99612005,1.66493700
-0.99610005,1.70995200
-0.99608005,1.75496700
-0.99606005,1.75496700
-0.99604005,1.75496700
-0.99602005,1.70995200
-0.99600005,1.70995200
-0.99598005,1.66493700
-0.99596005,1.70995200
-0.99594005,1.70995200
-0.99592005,1.75496700
-0.99590005,1.66493700
-0.99588005,1.70995200
-0.99586005,1.70995200
-0.99584005,1.70995200
-0.99582005,1.66493700
-0.99580005,1.70995200
-0.99578005,1.70995200
-0.99576005,1.66493700
-0.99574005,1.70995200
-0.99572005,1.70995200
-0.99570005,1.70995200
-0.99568005,1.66493700
-0.99566005,1.66493700
-0.99564005,1.70995200
-0.99562005,1.66493700
-0.99560005,1.66493700
-0.99558005,1.70995200
-0.99556005,1.66493700
-0.99554005,1.70995200
-0.99552005,1.66493700
-0.99550005,1.70995200
-0.99548005,1.70995200
-0.99546005,1.75496700
-0.99544005,1.75496700
-0.99542005,1.75496700
-0.99540005,1.70995200
-0.99538005,1.70995200
-0.99536005,1.70995200
-0.99534005,1.70995200
-0.99532005,1.70995200
-0.99530005,1.75496700
-0.99528005,1.70995200
-0.99526005,1.75496700
-0.99524005,1.75496700
-0.99522005,1.70995200
-0.99520005,1.66493700
-0.99518005,1.70995200
-0.99516005,1.66493700
-0.99514005,1.66493700
-0.99512005,1.66493700
-0.99510005,1.75496700
-0.99508005,1.70995200
-0.99506005,1.75496700
-0.99504005,1.75496700
-0.99502005,1.75496700
-0.99500005,1.75496700
-0.99498005,1.70995200
-0.99496005,1.70995200
-0.99494005,1.70995200
-0.99492005,1.70995200
-0.99490005,1.66493700
-0.99488005,1.70995200
-0.99486005,1.70995200
-0.99484005,1.70995200
-0.99482005,1.70995200
-0.99480005,1.70995200
-0.99478005,1.66493700
-0.99476005,1.66493700
-0.99474005,1.66493700
-0.99472005,1.66493700
-0.99470005,1.66493700
-0.99468005,1.70995200
-0.99466005,1.70995200
-0.99464005,1.70995200
-0.99462005,1.70995200
-0.99460005,1.75496700
-0.99458005,1.75496700
-0.99456005,1.75496700
-0.99454005,1.70995200
-0.99452005,1.75496700
-0.99450005,1.70995200
-0.99448005,1.70995200
-0.99446005,1.70995200
-0.99444005,1.70995200
-0.99442005,1.66493700
-0.99440005,1.70995200
-0.99438005,1.70995200
-0.99436005,1.70995200
-0.99434005,1.66493700
-0.99432005,1.66493700
-0.99430005,1.66493700
-0.99428005,1.66493700
-0.99426005,1.66493700
-0.99424005,1.75496700
-0.99422005,1.66493700
-0.99420005,1.75496700
-0.99418005,1.75496700
-0.99416005,1.75496700
-0.99414005,1.75496700
-0.99412005,1.75496700
-0.99410005,1.75496700
-0.99408005,1.70995200
-0.99406005,1.75496700
-0.99404005,1.70995200
-0.99402005,1.70995200
-0.99400005,1.70995200
-0.99398005,1.70995200
-0.99396005,1.70995200
-0.99394005,1.70995200
-0.99392005,1.70995200
-0.99390005,1.70995200
-0.99388005,1.66493700
-0.99386005,1.66493700
-0.99384005,1.66493700
-0.99382005,1.66493700
-0.99380005,1.66493700
-0.99378005,1.66493700
-0.99376005,1.66493700
-0.99374005,1.66493700
-0.99372005,1.66493700
-0.99370005,1.66493700
-0.99368005,1.66493700
-0.99366005,1.70995200
-0.99364005,1.70995200
-0.99362005,1.66493700
-0.99360005,1.75496700
-0.99358005,1.70995200
-0.99356005,1.70995200
-0.99354005,1.70995200
-0.99352005,1.70995200
-0.99350005,1.70995200
-0.99348005,1.75496700
-0.99346005,1.70995200
-0.99344005,1.70995200
-0.99342005,1.75496700
-0.99340005,1.75496700
-0.99338005,1.75496700
-0.99336005,1.70995200
-0.99334005,1.75496700
-0.99332005,1.70995200
-0.99330005,1.70995200
-0.99328005,1.66493700
-0.99326005,1.70995200
-0.99324005,1.70995200
-0.99322005,1.66493700
-0.99320005,1.66493700
-0.99318005,1.66493700
-0.99316005,1.66493700
-0.99314005,1.70995200
-0.99312005,1.70995200
-0.99310005,1.70995200
-0.99308005,1.75496700
-0.99306005,1.66493700
-0.99304005,1.75496700
-0.99302005,1.70995200
-0.99300005,1.75496700
-0.99298005,1.70995200
-0.99296005,1.66493700
-0.99294005,1.66493700
-0.99292005,1.75496700
-0.99290005,1.66493700
-0.99288005,1.70995200
-0.99286005,1.70995200
-0.99284005,1.66493700
-0.99282005,1.70995200
-0.99280005,1.70995200
-0.99278005,1.70995200
-0.99276005,1.70995200
-0.99274005,1.70995200
-0.99272005,1.70995200
-0.99270005,1.70995200
-0.99268005,1.70995200
-0.99266005,1.70995200
-0.99264005,1.70995200
-0.99262005,1.70995200
-0.99260005,1.70995200
-0.99258005,1.66493700
-0.99256005,1.66493700
-0.99254005,1.66493700
-0.99252005,1.66493700
-0.99250005,1.70995200
-0.99248005,1.75496700
-0.99246005,1.70995200
-0.99244005,1.70995200
-0.99242005,1.70995200
-0.99240005,1.75496700
-0.99238005,1.75496700
-0.99236005,1.70995200
-0.99234005,1.70995200
-0.99232005,1.70995200
-0.99230005,1.75496700
-0.99228005,1.66493700
-0.99226005,1.70995200
-0.99224005,1.66493700
-0.99222005,1.70995200
-0.99220005,1.66493700
-0.99218005,1.70995200
-0.99216005,1.66493700
-0.99214005,1.70995200
-0.99212005,1.70995200
-0.99210005,1.66493700
-0.99208005,1.66493700
-0.99206005,1.66493700
-0.99204005,1.66493700
-0.99202005,1.66493700
-0.99200005,1.70995200
-0.99198005,1.75496700
-0.99196005,1.70995200
-0.99194005,1.75496700
-0.99192005,1.70995200
-0.99190005,1.75496700
-0.99188005,1.70995200
-0.99186005,1.75496700
-0.99184005,1.70995200
-0.99182005,1.70995200
-0.99180005,1.66493700
-0.99178005,1.66493700
-0.99176005,1.66493700
-0.99174005,1.66493700
-0.99172005,1.66493700
-0.99170005,1.66493700
-0.99168005,1.66493700
-0.99166005,1.70995200
-0.99164005,1.70995200
-0.99162005,1.70995200
-0.99160005,1.70995200
-0.99158005,1.66493700
-0.99156005,1.70995200
-0.99154005,1.70995200
-0.99152005,1.70995200
-0.99150005,1.70995200
-0.99148005,1.66493700
-0.99146005,1.70995200
-0.99144005,1.75496700
-0.99142005,1.70995200
-0.99140005,1.75496700
-0.99138005,1.70995200
-0.99136005,1.70995200
-0.99134005,1.70995200
-0.99132005,1.75496700
-0.99130005,1.75496700
-0.99128005,1.75496700
-0.99126005,1.70995200
-0.99124005,1.70995200
-0.99122005,1.70995200
-0.99120005,1.70995200
-0.99118005,1.66493700
-0.99116005,1.66493700
-0.99114005,1.66493700
-0.99112005,1.66493700
-0.99110005,1.66493700
-0.99108005,1.66493700
-0.99106005,1.66493700
-0.99104005,1.66493700
-0.99102005,1.66493700
-0.99100005,1.66493700
-0.99098005,1.66493700
-0.99096005,1.66493700
-0.99094005,1.66493700
-0.99092005,1.66493700
-0.99090005,1.66493700
-0.99088005,1.70995200
-0.99086005,1.70995200
-0.99084005,1.75496700
-0.99082005,1.75496700
-0.99080005,1.75496700
-0.99078005,1.70995200
-0.99076005,1.70995200
-0.99074005,1.75496700
-0.99072005,1.66493700
-0.99070005,1.70995200
-0.99068005,1.70995200
-0.99066005,1.75496700
-0.99064005,1.70995200
-0.99062005,1.70995200
-0.99060005,1.66493700
-0.99058005,1.66493700
-0.99056005,1.66493700
-0.99054005,1.70995200
-0.99052005,1.70995200
-0.99050005,1.70995200
-0.99048005,1.70995200
-0.99046005,1.70995200
-0.99044005,1.66493700
-0.99042005,1.70995200
-0.99040005,1.70995200
-0.99038005,1.75496700
-0.99036005,1.66493700
-0.99034005,1.70995200
-0.99032005,1.66493700
-0.99030005,1.70995200
-0.99028005,1.66493700
-0.99026005,1.66493700
-0.99024005,1.66493700
-0.99022005,1.66493700
-0.99020005,1.70995200
-0.99018005,1.70995200
-0.99016005,1.66493700
-0.99014005,1.70995200
-0.99012005,1.66493700
-0.99010005,1.66493700
-0.99008005,1.70995200
-0.99006005,1.75496700
-0.99004005,1.75496700
-0.99002005,1.70995200
-0.99000005,1.70995200
-0.98998005,1.70995200
-0.98996005,1.70995200
-0.98994005,1.70995200
-0.98992005,1.70995200
-0.98990005,1.70995200
-0.98988005,1.70995200
-0.98986005,1.70995200
-0.98984005,1.75496700
-0.98982005,1.70995200
-0.98980005,1.70995200
-0.98978005,1.70995200
-0.98976005,1.66493700
-0.98974005,1.66493700
-0.98972005,1.70995200
-0.98970005,1.66493700
-0.98968005,1.66493700
-0.98966005,1.70995200
-0.98964005,1.70995200
-0.98962005,1.70995200
-0.98960005,1.70995200
-0.98958005,1.70995200
-0.98956005,1.70995200
-0.98954005,1.66493700
-0.98952005,1.70995200
-0.98950005,1.66493700
-0.98948005,1.70995200
-0.98946005,1.66493700
-0.98944005,1.70995200
-0.98942005,1.66493700
-0.98940005,1.75496700
-0.98938005,1.70995200
-0.98936005,1.75496700
-0.98934005,1.70995200
-0.98932005,1.75496700
-0.98930005,1.75496700
-0.98928005,1.70995200
-0.98926005,1.66493700
-0.98924005,1.70995200
-0.98922005,1.70995200
-0.98920005,1.70995200
-0.98918005,1.66493700
-0.98916005,1.70995200
-0.98914005,1.70995200
-0.98912005,1.75496700
-0.98910005,1.70995200
-0.98908005,1.70995200
-0.98906005,1.70995200
-0.98904005,1.66493700
-0.98902005,1.66493700
-0.98900005,1.70995200
-0.98898005,1.66493700
-0.98896005,1.66493700
-0.98894005,1.66493700
-0.98892005,1.70995200
-0.98890005,1.66493700
-0.98888005,1.66493700
-0.98886005,1.70995200
-0.98884005,1.70995200
-0.98882005,1.70995200
-0.98880005,1.70995200
-0.98878005,1.66493700
-0.98876005,1.70995200
-0.98874005,1.70995200
-0.98872005,1.70995200
-0.98870005,1.70995200
-0.98868005,1.75496700
-0.98866005,1.70995200
-0.98864005,1.70995200
-0.98862005,1.66493700
-0.98860005,1.75496700
-0.98858005,1.70995200
-0.98856005,1.66493700
-0.98854005,1.75496700
-0.98852005,1.70995200
-0.98850005,1.70995200
-0.98848005,1.70995200
-0.98846005,1.70995200
-0.98844005,1.70995200
-0.98842005,1.66493700
-0.98840005,1.75496700
-0.98838005,1.75496700
-0.98836005,1.70995200
-0.98834005,1.70995200
-0.98832005,1.66493700
-0.98830005,1.75496700
-0.98828005,1.66493700
-0.98826005,1.66493700
-0.98824005,1.70995200
-0.98822005,1.70995200
-0.98820005,1.66493700
-0.98818005,1.75496700
-0.98816005,1.70995200
-0.98814005,1.70995200
-0.98812005,1.66493700
-0.98810005,1.66493700
-0.98808005,1.66493700
-0.98806005,1.75496700
-0.98804005,1.70995200
-0.98802005,1.75496700
-0.98800005,1.75496700
-0.98798005,1.75496700
-0.98796005,1.70995200
-0.98794005,1.70995200
-0.98792005,1.70995200
-0.98790005,1.75496700
-0.98788005,1.75496700
-0.98786005,1.75496700
-0.98784005,1.75496700
-0.98782005,1.70995200
-0.98780005,1.70995200
-0.98778005,1.70995200
-0.98776005,1.66493700
-0.98774005,1.66493700
-0.98772005,1.66493700
-0.98770005,1.66493700
-0.98768005,1.66493700
-0.98766005,1.66493700
-0.98764005,1.70995200
-0.98762005,1.66493700
-0.98760005,1.66493700
-0.98758005,1.75496700
-0.98756005,1.66493700
-0.98754005,1.66493700
-0.98752005,1.75496700
-0.98750005,1.70995200
-0.98748005,1.70995200
-0.98746005,1.70995200
-0.98744005,1.75496700
-0.98742005,1.70995200
-0.98740005,1.75496700
-0.98738005,1.70995200
-0.98736005,1.70995200
-0.98734005,1.66493700
-0.98732005,1.66493700
-0.98730005,1.66493700
-0.98728005,1.66493700
-0.98726005,1.70995200
-0.98724005,1.66493700
-0.98722005,1.66493700
-0.98720005,1.70995200
-0.98718005,1.70995200
-0.98716005,1.70995200
-0.98714005,1.70995200
-0.98712005,1.70995200
-0.98710005,1.70995200
-0.98708005,1.70995200
-0.98706005,1.70995200
-0.98704005,1.75496700
-0.98702005,1.66493700
-0.98700005,1.70995200
-0.98698005,1.70995200
-0.98696005,1.70995200
-0.98694005,1.66493700
-0.98692005,1.70995200
-0.98690005,1.75496700
-0.98688005,1.75496700
-0.98686005,1.66493700
-0.98684005,1.70995200
-0.98682005,1.70995200
-0.98680005,1.66493700
-0.98678005,1.70995200
-0.98676005,1.70995200
-0.98674005,1.70995200
-0.98672005,1.75496700
-0.98670005,1.70995200
-0.98668005,1.70995200
-0.98666005,1.70995200
-0.98664005,1.70995200
-0.98662005,1.66493700
-0.98660005,1.70995200
-0.98658005,1.70995200
-0.98656005,1.70995200
-0.98654005,1.66493700
-0.98652005,1.66493700
-0.98650005,1.66493700
-0.98648005,1.66493700
-0.98646005,1.75496700
-0.98644005,1.70995200
-0.98642005,1.75496700
-0.98640005,1.70995200
-0.98638005,1.70995200
-0.98636005,1.70995200
-0.98634005,1.70995200
-0.98632005,1.66493700
-0.98630005,1.75496700
-0.98628005,1.66493700
-0.98626005,1.75496700
-0.98624005,1.70995200
-0.98622005,1.75496700
-0.98620005,1.70995200
-0.98618005,1.70995200
-0.98616005,1.66493700
-0.98614005,1.70995200
-0.98612005,1.70995200
-0.98610005,1.66493700
-0.98608005,1.70995200
-0.98606005,1.66493700
-0.98604005,1.66493700
-0.98602005,1.70995200
-0.98600005,1.66493700
-0.98598005,1.66493700
-0.98596005,1.66493700
-0.98594005,1.66493700
-0.98592005,1.70995200
-0.98590005,1.70995200
-0.98588005,1.75496700
-0.98586005,1.70995200
-0.98584005,1.75496700
-0.98582005,1.70995200
-0.98580005,1.70995200
-0.98578005,1.70995200
-0.98576005,1.70995200
-0.98574005,1.66493700
-0.98572005,1.70995200
-0.98570005,1.70995200
-0.98568005,1.75496700
-0.98566005,1.66493700
-0.98564005,1.75496700
-0.98562005,1.70995200
-0.98560005,1.75496700
-0.98558005,1.70995200
-0.98556005,1.75496700
-0.98554005,1.70995200
-0.98552005,1.75496700
-0.98550005,1.70995200
-0.98548005,1.70995200
-0.98546005,1.66493700
-0.98544005,1.66493700
-0.98542005,1.66493700
-0.98540005,1.66493700
-0.98538005,1.70995200
-0.98536005,1.75496700
-0.98534005,1.75496700
-0.98532005,1.70995200
-0.98530005,1.70995200
-0.98528005,1.66493700
-0.98526005,1.70995200
-0.98524005,1.70995200
-0.98522005,1.70995200
-0.98520005,1.70995200
-0.98518005,1.70995200
-0.98516005,1.66493700
-0.98514005,1.70995200
-0.98512005,1.70995200
-0.98510005,1.66493700
-0.98508005,1.66493700
-0.98506005,1.70995200
-0.98504005,1.70995200
-0.98502005,1.70995200
-0.98500005,1.66493700
-0.98498005,1.66493700
-0.98496005,1.75496700
-0.98494005,1.70995200
-0.98492005,1.70995200
-0.98490005,1.70995200
-0.98488005,1.66493700
-0.98486005,1.66493700
-0.98484005,1.66493700
-0.98482005,1.66493700
-0.98480005,1.66493700
-0.98478005,1.66493700
-0.98476005,1.66493700
-0.98474005,1.70995200
-0.98472005,1.66493700
-0.98470005,1.75496700
-0.98468005,1.75496700
-0.98466005,1.75496700
-0.98464005,1.75496700
-0.98462005,1.70995200
-0.98460005,1.70995200
-0.98458005,1.75496700
-0.98456005,1.70995200
-0.98454005,1.70995200
-0.98452005,1.70995200
-0.98450005,1.66493700
-0.98448005,1.66493700
-0.98446005,1.70995200
-0.98444005,1.70995200
-0.98442005,1.70995200
-0.98440005,1.70995200
-0.98438005,1.70995200
-0.98436005,1.75496700
-0.98434005,1.75496700
-0.98432005,1.70995200
-0.98430005,1.66493700
-0.98428005,1.75496700
-0.98426005,1.66493700
-0.98424005,1.70995200
-0.98422005,1.70995200
-0.98420005,1.70995200
-0.98418005,1.70995200
-0.98416005,1.66493700
-0.98414005,1.66493700
-0.98412005,1.66493700
-0.98410005,1.66493700
-0.98408005,1.66493700
-0.98406005,1.66493700
-0.98404005,1.70995200
-0.98402005,1.70995200
-0.98400005,1.75496700
-0.98398005,1.70995200
-0.98396005,1.70995200
-0.98394005,1.70995200
-0.98392005,1.75496700
-0.98390005,1.75496700
-0.98388005,1.70995200
-0.98386005,1.70995200
-0.98384005,1.70995200
-0.98382005,1.70995200
-0.98380005,1.70995200
-0.98378005,1.66493700
-0.98376005,1.70995200
-0.98374005,1.66493700
-0.98372005,1.70995200
-0.98370005,1.66493700
-0.98368005,1.66493700
-0.98366005,1.66493700
-0.98364005,1.66493700
-0.98362005,1.66493700
-0.98360005,1.66493700
-0.98358005,1.66493700
-0.98356005,1.70995200
-0.98354005,1.75496700
-0.98352005,1.75496700
-0.98350005,1.75496700
-0.98348005,1.70995200
-0.98346005,1.75496700
-0.98344005,1.70995200
-0.98342005,1.70995200
-0.98340005,1.66493700
-0.98338005,1.70995200
-0.98336005,1.66493700
-0.98334005,1.66493700
-0.98332005,1.66493700
-0.98330005,1.66493700
-0.98328005,1.66493700
-0.98326005,1.70995200
-0.98324005,1.66493700
-0.98322005,1.70995200
-0.98320005,1.66493700
-0.98318005,1.75496700
-0.98316005,1.70995200
-0.98314005,1.75496700
-0.98312005,1.70995200
-0.98310005,1.70995200
-0.98308005,1.66493700
-0.98306005,1.66493700
-0.98304005,1.66493700
-0.98302005,1.66493700
-0.98300005,1.70995200
-0.98298005,1.66493700
-0.98296005,1.66493700
-0.98294005,1.70995200
-0.98292005,1.66493700
-0.98290005,1.66493700
-0.98288005,1.66493700
-0.98286005,1.66493700
-0.98284005,1.70995200
-0.98282005,1.70995200
-0.98280005,1.70995200
-0.98278005,1.70995200
-0.98276005,1.70995200
-0.98274005,1.66493700
-0.98272005,1.75496700
-0.98270005,1.70995200
-0.98268005,1.75496700
-0.98266005,1.70995200
-0.98264005,1.70995200
-0.98262005,1.66493700
-0.98260005,1.70995200
-0.98258005,1.70995200
-0.98256005,1.75496700
-0.98254005,1.70995200
-0.98252005,1.66493700
-0.98250005,1.70995200
-0.98248005,1.75496700
-0.98246005,1.70995200
-0.98244005,1.70995200
-0.98242005,1.70995200
-0.98240005,1.75496700
-0.98238005,1.75496700
-0.98236005,1.75496700
-0.98234005,1.66493700
-0.98232005,1.70995200
-0.98230005,1.66493700
-0.98228005,1.70995200
-0.98226005,1.66493700
-0.98224005,1.70995200
-0.98222005,1.66493700
-0.98220005,1.70995200
-0.98218005,1.66493700
-0.98216005,1.75496700
-0.98214005,1.70995200
-0.98212005,1.70995200
-0.98210005,1.66493700
-0.98208005,1.70995200
-0.98206005,1.66493700
-0.98204005,1.70995200
-0.98202005,1.70995200
-0.98200005,1.75496700
-0.98198005,1.66493700
-0.98196005,1.70995200
-0.98194005,1.70995200
-0.98192005,1.70995200
-0.98190005,1.70995200
-0.98188005,1.70995200
-0.98186005,1.66493700
-0.98184005,1.70995200
-0.98182005,1.66493700
-0.98180005,1.66493700
-0.98178005,1.66493700
-0.98176005,1.70995200
-0.98174005,1.66493700
-0.98172005,1.75496700
-0.98170005,1.70995200
-0.98168005,1.70995200
-0.98166005,1.70995200
-0.98164005,1.75496700
-0.98162005,1.70995200
-0.98160005,1.70995200
-0.98158005,1.66493700
-0.98156005,1.66493700
-0.98154005,1.70995200
-0.98152005,1.66493700
-0.98150005,1.66493700
-0.98148005,1.70995200
-0.98146005,1.70995200
-0.98144005,1.70995200
-0.98142005,1.75496700
-0.98140005,1.70995200
-0.98138005,1.75496700
-0.98136005,1.75496700
-0.98134005,1.75496700
-0.98132005,1.75496700
-0.98130005,1.75496700
-0.98128005,1.70995200
-0.98126005,1.75496700
-0.98124005,1.70995200
-0.98122005,1.70995200
-0.98120005,1.66493700
-0.98118005,1.75496700
-0.98116005,1.66493700
-0.98114005,1.70995200
-0.98112005,1.66493700
-0.98110005,1.66493700
-0.98108005,1.66493700
-0.98106005,1.70995200
-0.98104005,1.66493700
-0.98102005,1.70995200
-0.98100005,1.66493700
-0.98098005,1.66493700
-0.98096005,1.66493700
-0.98094005,1.66493700
-0.98092005,1.66493700
-0.98090005,1.66493700
-0.98088005,1.66493700
-0.98086005,1.70995200
-0.98084005,1.70995200
-0.98082005,1.70995200
-0.98080005,1.75496700
-0.98078005,1.75496700
-0.98076005,1.75496700
-0.98074005,1.75496700
-0.98072005,1.70995200
-0.98070005,1.75496700
-0.98068005,1.70995200
-0.98066005,1.70995200
-0.98064005,1.70995200
-0.98062005,1.75496700
-0.98060005,1.70995200
-0.98058005,1.66493700
-0.98056005,1.66493700
-0.98054005,1.70995200
-0.98052005,1.66493700
-0.98050005,1.75496700
-0.98048005,1.70995200
-0.98046005,1.70995200
-0.98044005,1.70995200
-0.98042005,1.70995200
-0.98040005,1.70995200
-0.98038005,1.66493700
-0.98036005,1.70995200
-0.98034005,1.70995200
-0.98032005,1.70995200
-0.98030005,1.70995200
-0.98028005,1.70995200
-0.98026005,1.70995200
-0.98024005,1.70995200
-0.98022005,1.66493700
-0.98020005,1.70995200
-0.98018005,1.70995200
-0.98016005,1.70995200
-0.98014005,1.70995200
-0.98012005,1.75496700
-0.98010005,1.75496700
-0.98008005,1.75496700
-0.98006005,1.70995200
-0.98004005,1.70995200
-0.98002005,1.66493700
-0.98000005,1.66493700
-0.97998005,1.70995200
-0.97996005,1.70995200
-0.97994005,1.66493700
-0.97992005,1.70995200
-0.97990005,1.70995200
-0.97988005,1.75496700
-0.97986005,1.66493700
-0.97984005,1.66493700
-0.97982005,1.70995200
-0.97980005,1.75496700
-0.97978005,1.70995200
-0.97976005,1.70995200
-0.97974005,1.66493700
-0.97972005,1.70995200
-0.97970005,1.66493700
-0.97968005,1.70995200
-0.97966005,1.66493700
-0.97964005,1.70995200
-0.97962005,1.70995200
-0.97960005,1.75496700
-0.97958005,1.70995200
-0.97956005,1.70995200
-0.97954005,1.70995200
-0.97952005,1.75496700
-0.97950005,1.70995200
-0.97948005,1.70995200
-0.97946005,1.70995200
-0.97944005,1.75496700
-0.97942005,1.70995200
-0.97940005,1.70995200
-0.97938005,1.70995200
-0.97936005,1.66493700
-0.97934005,1.66493700
-0.97932005,1.66493700
-0.97930005,1.66493700
-0.97928005,1.66493700
-0.97926005,1.66493700
-0.97924005,1.66493700
-0.97922005,1.70995200
-0.97920005,1.66493700
-0.97918005,1.70995200
-0.97916005,1.66493700
-0.97914005,1.70995200
-0.97912005,1.70995200
-0.97910005,1.75496700
-0.97908005,1.70995200
-0.97906005,1.70995200
-0.97904005,1.75496700
-0.97902005,1.75496700
-0.97900005,1.70995200
-0.97898005,1.70995200
-0.97896005,1.70995200
-0.97894005,1.75496700
-0.97892005,1.70995200
-0.97890005,1.70995200
-0.97888005,1.66493700
-0.97886005,1.70995200
-0.97884005,1.70995200
-0.97882005,1.75496700
-0.97880005,1.70995200
-0.97878005,1.70995200
-0.97876005,1.66493700
-0.97874005,1.70995200
-0.97872005,1.66493700
-0.97870005,1.66493700
-0.97868005,1.70995200
-0.97866005,1.70995200
-0.97864005,1.70995200
-0.97862005,1.70995200
-0.97860005,1.66493700
-0.97858005,1.75496700
-0.97856005,1.66493700
-0.97854005,1.70995200
-0.97852005,1.70995200
-0.97850005,1.70995200
-0.97848005,1.75496700
-0.97846005,1.75496700
-0.97844005,1.70995200
-0.97842005,1.70995200
-0.97840005,1.66493700
-0.97838005,1.70995200
-0.97836005,1.66493700
-0.97834005,1.70995200
-0.97832005,1.66493700
-0.97830005,1.66493700
-0.97828005,1.66493700
-0.97826005,1.66493700
-0.97824005,1.70995200
-0.97822005,1.70995200
-0.97820005,1.66493700
-0.97818005,1.75496700
-0.97816005,1.70995200
-0.97814005,1.70995200
-0.97812005,1.70995200
-0.97810005,1.70995200
-0.97808005,1.70995200
-0.97806005,1.75496700
-0.97804005,1.75496700
-0.97802005,1.70995200
-0.97800005,1.70995200
-0.97798005,1.66493700
-0.97796005,1.66493700
-0.97794005,1.66493700
-0.97792005,1.70995200
-0.97790005,1.70995200
-0.97788005,1.70995200
-0.97786005,1.66493700
-0.97784005,1.70995200
-0.97782005,1.70995200
-0.97780005,1.70995200
-0.97778005,1.70995200
-0.97776005,1.70995200
-0.97774005,1.70995200
-0.97772005,1.75496700
-0.97770005,1.70995200
-0.97768005,1.70995200
-0.97766005,1.66493700
-0.97764005,1.70995200
-0.97762005,1.66493700
-0.97760005,1.75496700
-0.97758005,1.70995200
-0.97756005,1.70995200
-0.97754005,1.66493700
-0.97752005,1.70995200
-0.97750005,1.66493700
-0.97748005,1.70995200
-0.97746005,1.66493700
-0.97744005,1.70995200
-0.97742005,1.70995200
-0.97740005,1.70995200
-0.97738005,1.66493700
-0.97736005,1.66493700
-0.97734005,1.66493700
-0.97732005,1.70995200
-0.97730005,1.66493700
-0.97728005,1.66493700
-0.97726005,1.75496700
-0.97724005,1.70995200
-0.97722005,1.70995200
-0.97720005,1.75496700
-0.97718005,1.70995200
-0.97716005,1.70995200
-0.97714005,1.70995200
-0.97712005,1.75496700
-0.97710005,1.75496700
-0.97708005,1.75496700
-0.97706005,1.75496700
-0.97704005,1.70995200
-0.97702005,1.75496700
-0.97700005,1.66493700
-0.97698005,1.70995200
-0.97696005,1.66493700
-0.97694005,1.70995200
-0.97692005,1.66493700
-0.97690005,1.66493700
-0.97688005,1.66493700
-0.97686005,1.70995200
-0.97684005,1.70995200
-0.97682005,1.70995200
-0.97680005,1.66493700
-0.97678005,1.75496700
-0.97676005,1.66493700
-0.97674005,1.66493700
-0.97672005,1.70995200
-0.97670005,1.75496700
-0.97668005,1.66493700
-0.97666005,1.70995200
-0.97664005,1.66493700
-0.97662005,1.75496700
-0.97660005,1.70995200
-0.97658005,1.70995200
-0.97656005,1.70995200
-0.97654005,1.70995200
-0.97652005,1.70995200
-0.97650005,1.70995200
-0.97648005,1.66493700
-0.97646005,1.70995200
-0.97644005,1.70995200
-0.97642005,1.70995200
-0.97640005,1.66493700
-0.97638005,1.70995200
-0.97636005,1.66493700
-0.97634005,1.70995200
-0.97632005,1.70995200
-0.97630005,1.70995200
-0.97628005,1.70995200
-0.97626005,1.70995200
-0.97624005,1.70995200
-0.97622005,1.70995200
-0.97620005,1.70995200
-0.97618005,1.70995200
-0.97616005,1.66493700
-0.97614005,1.75496700
-0.97612005,1.70995200
-0.97610005,1.70995200
-0.97608005,1.66493700
-0.97606005,1.70995200
-0.97604005,1.70995200
-0.97602005,1.66493700
-0.97600005,1.70995200
-0.97598005,1.66493700
-0.97596005,1.66493700
-0.97594005,1.66493700
-0.97592005,1.70995200
-0.97590005,1.70995200
-0.97588005,1.75496700
-0.97586005,1.70995200
-0.97584005,1.75496700
-0.97582005,1.70995200
-0.97580005,1.70995200
-0.97578005,1.70995200
-0.97576005,1.70995200
-0.97574005,1.70995200
-0.97572005,1.70995200
-0.97570005,1.70995200
-0.97568005,1.70995200
-0.97566005,1.66493700
-0.97564005,1.66493700
-0.97562005,1.66493700
-0.97560005,1.70995200
-0.97558005,1.66493700
-0.97556005,1.66493700
-0.97554005,1.66493700
-0.97552005,1.66493700
-0.97550005,1.66493700
-0.97548005,1.70995200
-0.97546005,1.70995200
-0.97544005,1.70995200
-0.97542005,1.66493700
-0.97540005,1.75496700
-0.97538005,1.70995200
-0.97536005,1.70995200
-0.97534005,1.70995200
-0.97532005,1.75496700
-0.97530005,1.70995200
